character,scenario_key,scenario_title,trial_index,session_id,turns,judge_key,judge_model,roleplayer_model,mae,parse_ok,truth_Openness,pred_Openness,conf_Openness,abserr_Openness,truth_Conscientiousness,pred_Conscientiousness,conf_Conscientiousness,abserr_Conscientiousness,truth_Extraversion,pred_Extraversion,conf_Extraversion,abserr_Extraversion,truth_Agreeableness,pred_Agreeableness,conf_Agreeableness,abserr_Agreeableness,truth_Neuroticism,pred_Neuroticism,conf_Neuroticism,abserr_Neuroticism
Abraham Lincoln,defective_purchase,The Defective Purchase,0,433098e3a66d,20,claude,claude-sonnet-4-5,chatharuhi,1.2,True,5,3,0.0,2,4,5,0.0,1,3,3,0.0,0,4,5,0.0,1,3,1,0.0,2
Abraham Lincoln,defective_purchase,The Defective Purchase,1,ec489fa4012e,20,claude,claude-sonnet-4-5,chatharuhi,1.4,True,5,3,0.0,2,4,5,0.0,1,3,2,0.0,1,4,5,0.0,1,3,1,0.0,2
Abraham Lincoln,defective_purchase,The Defective Purchase,2,a2235687c022,20,claude,claude-sonnet-4-5,chatharuhi,1.2,True,5,3,0.0,2,4,5,0.0,1,3,3,0.0,0,4,5,0.0,1,3,1,0.0,2
Abraham Lincoln,defective_purchase,The Defective Purchase,3,5201440a3445,20,claude,claude-sonnet-4-5,chatharuhi,1.2,True,5,3,0.0,2,4,5,0.0,1,3,3,0.0,0,4,5,0.0,1,3,1,0.0,2
Abraham Lincoln,defective_purchase,The Defective Purchase,4,39a49bdd3a84,20,claude,claude-sonnet-4-5,chatharuhi,1.4,True,5,3,0.0,2,4,5,0.0,1,3,2,0.0,1,4,5,0.0,1,3,1,0.0,2
Abraham Lincoln,grave_news,The Grave News,0,b90ec0f81347,20,claude,claude-sonnet-4-5,chatharuhi,1.0,True,5,3,0.0,2,4,4,0.0,0,3,2,0.0,1,4,5,0.0,1,3,4,0.0,1
Abraham Lincoln,grave_news,The Grave News,1,db0df83b6476,20,claude,claude-sonnet-4-5,chatharuhi,1.0,True,5,3,0.0,2,4,4,0.0,0,3,2,0.0,1,4,5,0.0,1,3,2,0.0,1
Abraham Lincoln,grave_news,The Grave News,2,9ac4c516523f,20,claude,claude-sonnet-4-5,chatharuhi,1.0,True,5,3,0.0,2,4,5,0.0,1,3,2,0.0,1,4,5,0.0,1,3,3,0.0,0
Abraham Lincoln,grave_news,The Grave News,3,c55aa9f62130,20,claude,claude-sonnet-4-5,chatharuhi,1.0,True,5,4,0.0,1,4,5,0.0,1,3,2,0.0,1,4,5,0.0,1,3,4,0.0,1
Abraham Lincoln,grave_news,The Grave News,4,6af876c3ed7e,20,claude,claude-sonnet-4-5,chatharuhi,1.0,True,5,4,0.0,1,4,5,0.0,1,3,2,0.0,1,4,5,0.0,1,3,4,0.0,1
Abraham Lincoln,high_stakes_evaluation,The High-Stakes Evaluation,0,98859f5180d3,20,claude,claude-sonnet-4-5,chatharuhi,1.2,True,5,2,0.0,3,4,4,0.0,0,3,2,0.0,1,4,3,0.0,1,3,2,0.0,1
Abraham Lincoln,high_stakes_evaluation,The High-Stakes Evaluation,1,9f336af6db12,20,claude,claude-sonnet-4-5,chatharuhi,1.2,True,5,2,0.0,3,4,2,0.0,2,3,3,0.0,0,4,4,0.0,0,3,2,0.0,1
Abraham Lincoln,high_stakes_evaluation,The High-Stakes Evaluation,2,fcafa1b60ffb,20,claude,claude-sonnet-4-5,chatharuhi,1.4,True,5,2,0.0,3,4,2,0.0,2,3,2,0.0,1,4,4,0.0,0,3,4,0.0,1
Abraham Lincoln,high_stakes_evaluation,The High-Stakes Evaluation,3,49b1c6c5b16e,20,claude,claude-sonnet-4-5,chatharuhi,1.0,True,5,3,0.0,2,4,2,0.0,2,3,3,0.0,0,4,4,0.0,0,3,2,0.0,1
Abraham Lincoln,high_stakes_evaluation,The High-Stakes Evaluation,4,404243597120,20,claude,claude-sonnet-4-5,chatharuhi,0.8,True,5,3,0.0,2,4,4,0.0,0,3,2,0.0,1,4,3,0.0,1,3,3,0.0,0
Abraham Lincoln,peer_confrontation,The Peer Confrontation,0,bd195fcd36ec,20,claude,claude-sonnet-4-5,chatharuhi,0.8,True,5,4,0.0,1,4,2,0.0,2,3,3,0.0,0,4,4,0.0,0,3,2,0.0,1
Abraham Lincoln,peer_confrontation,The Peer Confrontation,1,bf2e47736b96,20,claude,claude-sonnet-4-5,chatharuhi,1.2,True,5,4,0.0,1,4,2,0.0,2,3,3,0.0,0,4,5,0.0,1,3,1,0.0,2
Abraham Lincoln,peer_confrontation,The Peer Confrontation,2,c6743ccda455,20,claude,claude-sonnet-4-5,chatharuhi,1.0,True,5,4,0.0,1,4,2,0.0,2,3,3,0.0,0,4,4,0.0,0,3,1,0.0,2
Abraham Lincoln,peer_confrontation,The Peer Confrontation,3,924be36e3614,20,claude,claude-sonnet-4-5,chatharuhi,0.8,True,5,4,0.0,1,4,2,0.0,2,3,3,0.0,0,4,4,0.0,0,3,2,0.0,1
Abraham Lincoln,peer_confrontation,The Peer Confrontation,4,076a6be38af1,20,claude,claude-sonnet-4-5,chatharuhi,1.6,True,5,3,0.0,2,4,1,0.0,3,3,4,0.0,1,4,5,0.0,1,3,2,0.0,1
Antonio Salieri,apprentice_confusion,The Apprentice’s Confusion,0,a108e953059f,20,claude,claude-sonnet-4-5,chatharuhi,1.0,True,5,4,0.0,1,5,5,0.0,0,3,3,0.0,0,5,4,0.0,1,5,2,0.0,3
Antonio Salieri,apprentice_confusion,The Apprentice’s Confusion,1,23b214a49c7f,20,claude,claude-sonnet-4-5,chatharuhi,1.4,True,5,4,0.0,1,5,4,0.0,1,3,2,0.0,1,5,5,0.0,0,5,1,0.0,4
Antonio Salieri,apprentice_confusion,The Apprentice’s Confusion,2,2078cba5d856,20,claude,claude-sonnet-4-5,chatharuhi,0.8,True,5,4,0.0,1,5,5,0.0,0,3,3,0.0,0,5,5,0.0,0,5,2,0.0,3
Antonio Salieri,apprentice_confusion,The Apprentice’s Confusion,3,497ee46f2096,20,claude,claude-sonnet-4-5,chatharuhi,0.8,True,5,4,0.0,1,5,5,0.0,0,3,3,0.0,0,5,5,0.0,0,5,2,0.0,3
Antonio Salieri,apprentice_confusion,The Apprentice’s Confusion,4,eb0ce13d8fe1,20,claude,claude-sonnet-4-5,chatharuhi,0.8,True,5,4,0.0,1,5,5,0.0,0,3,3,0.0,0,5,4,0.0,1,5,3,0.0,2
Antonio Salieri,authority_confrontation,The Authority Confrontation,0,7e4b563f0112,20,claude,claude-sonnet-4-5,chatharuhi,1.4,True,5,3,0.0,2,5,4,0.0,1,3,2,0.0,1,5,3,0.0,2,5,4,0.0,1
Antonio Salieri,authority_confrontation,The Authority Confrontation,1,dd3d5af0ef28,20,claude,claude-sonnet-4-5,chatharuhi,1.4,True,5,3,0.0,2,5,4,0.0,1,3,2,0.0,1,5,3,0.0,2,5,4,0.0,1
Antonio Salieri,authority_confrontation,The Authority Confrontation,2,c7984a39c340,20,claude,claude-sonnet-4-5,chatharuhi,1.6,True,5,2,0.0,3,5,4,0.0,1,3,2,0.0,1,5,3,0.0,2,5,4,0.0,1
Antonio Salieri,authority_confrontation,The Authority Confrontation,3,053b5a755ba2,20,claude,claude-sonnet-4-5,chatharuhi,1.8,True,5,2,0.0,3,5,4,0.0,1,3,2,0.0,1,5,2,0.0,3,5,4,0.0,1
Antonio Salieri,authority_confrontation,The Authority Confrontation,4,3efdb362eee8,20,claude,claude-sonnet-4-5,chatharuhi,1.2,True,5,3,0.0,2,5,4,0.0,1,3,2,0.0,1,5,4,0.0,1,5,4,0.0,1
Antonio Salieri,defective_purchase,The Defective Purchase,0,3cea82e610ca,20,claude,claude-sonnet-4-5,chatharuhi,1.4,True,5,3,0.0,2,5,5,0.0,0,3,2,0.0,1,5,4,0.0,1,5,2,0.0,3
Antonio Salieri,defective_purchase,The Defective Purchase,1,3f1c651fa01b,20,claude,claude-sonnet-4-5,chatharuhi,1.4,True,5,3,0.0,2,5,4,0.0,1,3,3,0.0,0,5,4,0.0,1,5,2,0.0,3
Antonio Salieri,defective_purchase,The Defective Purchase,2,d78f84ac1b1c,20,claude,claude-sonnet-4-5,chatharuhi,1.4,True,5,3,0.0,2,5,4,0.0,1,3,3,0.0,0,5,4,0.0,1,5,2,0.0,3
Antonio Salieri,defective_purchase,The Defective Purchase,3,929900ad488f,20,claude,claude-sonnet-4-5,chatharuhi,1.6,True,5,3,0.0,2,5,4,0.0,1,3,2,0.0,1,5,4,0.0,1,5,2,0.0,3
Antonio Salieri,defective_purchase,The Defective Purchase,4,c0db68361a00,20,claude,claude-sonnet-4-5,chatharuhi,1.4,True,5,3,0.0,2,5,5,0.0,0,3,2,0.0,1,5,4,0.0,1,5,2,0.0,3
Antonio Salieri,grave_news,The Grave News,0,44beff2f9b21,20,claude,claude-sonnet-4-5,chatharuhi,0.4,True,5,4,0.0,1,5,5,0.0,0,3,2,0.0,1,5,5,0.0,0,5,5,0.0,0
Antonio Salieri,grave_news,The Grave News,1,df34b7e75bcd,20,claude,claude-sonnet-4-5,chatharuhi,0.8,True,5,4,0.0,1,5,4,0.0,1,3,2,0.0,1,5,4,0.0,1,5,5,0.0,0
Antonio Salieri,grave_news,The Grave News,2,c45321b6e4a9,20,claude,claude-sonnet-4-5,chatharuhi,0.4,True,5,5,0.0,0,5,4,0.0,1,3,2,0.0,1,5,5,0.0,0,5,5,0.0,0
Antonio Salieri,grave_news,The Grave News,3,7e0e65b9d3d2,20,claude,claude-sonnet-4-5,chatharuhi,0.8,True,5,4,0.0,1,5,5,0.0,0,3,2,0.0,1,5,3,0.0,2,5,5,0.0,0
Antonio Salieri,grave_news,The Grave News,4,ffa8cb2f086b,20,claude,claude-sonnet-4-5,chatharuhi,1.0,True,5,4,0.0,1,5,4,0.0,1,3,2,0.0,1,5,3,0.0,2,5,5,0.0,0
Antonio Salieri,high_stakes_evaluation,The High-Stakes Evaluation,0,7077d9c14ebc,20,claude,claude-sonnet-4-5,chatharuhi,1.4,True,5,3,0.0,2,5,2,0.0,3,3,2,0.0,1,5,4,0.0,1,5,5,0.0,0
Antonio Salieri,high_stakes_evaluation,The High-Stakes Evaluation,1,db0d62011c00,20,claude,claude-sonnet-4-5,chatharuhi,1.0,True,5,3,0.0,2,5,4,0.0,1,3,2,0.0,1,5,4,0.0,1,5,5,0.0,0
Antonio Salieri,high_stakes_evaluation,The High-Stakes Evaluation,2,126b9f8893e4,20,claude,claude-sonnet-4-5,chatharuhi,1.2,True,5,3,0.0,2,5,4,0.0,1,3,2,0.0,1,5,4,0.0,1,5,4,0.0,1
Antonio Salieri,high_stakes_evaluation,The High-Stakes Evaluation,3,65e0cc373190,20,claude,claude-sonnet-4-5,chatharuhi,0.6,True,5,4,0.0,1,5,5,0.0,0,3,2,0.0,1,5,4,0.0,1,5,5,0.0,0
Antonio Salieri,high_stakes_evaluation,The High-Stakes Evaluation,4,d1f70dee155a,20,claude,claude-sonnet-4-5,chatharuhi,1.2,True,5,3,0.0,2,5,5,0.0,0,3,2,0.0,1,5,4,0.0,1,5,3,0.0,2
Antonio Salieri,peer_confrontation,The Peer Confrontation,0,a56011c8d7bc,20,claude,claude-sonnet-4-5,chatharuhi,1.6,True,5,3,0.0,2,5,2,0.0,3,3,3,0.0,0,5,4,0.0,1,5,3,0.0,2
Antonio Salieri,peer_confrontation,The Peer Confrontation,1,649703287903,20,claude,claude-sonnet-4-5,chatharuhi,1.6,True,5,3,0.0,2,5,2,0.0,3,3,2,0.0,1,5,4,0.0,1,5,4,0.0,1
Antonio Salieri,peer_confrontation,The Peer Confrontation,2,71c089ab6671,20,claude,claude-sonnet-4-5,chatharuhi,1.6,True,5,3,0.0,2,5,2,0.0,3,3,2,0.0,1,5,5,0.0,0,5,3,0.0,2
Antonio Salieri,peer_confrontation,The Peer Confrontation,3,d4339d1d2ec0,20,claude,claude-sonnet-4-5,chatharuhi,1.8,True,5,3,0.0,2,5,2,0.0,3,3,2,0.0,1,5,5,0.0,0,5,2,0.0,3
Antonio Salieri,peer_confrontation,The Peer Confrontation,4,da93869a013d,20,claude,claude-sonnet-4-5,chatharuhi,2.0,True,5,3,0.0,2,5,1,0.0,4,3,2,0.0,1,5,5,0.0,0,5,2,0.0,3
Thor,apprentice_confusion,The Apprentice’s Confusion,0,ee03905be5b3,20,claude,claude-sonnet-4-5,chatharuhi,1.8,True,3,5,0.0,2,2,4,0.0,2,4,4,0.0,0,2,5,0.0,3,3,1,0.0,2
Thor,apprentice_confusion,The Apprentice’s Confusion,1,e8f698aa96d4,20,claude,claude-sonnet-4-5,chatharuhi,1.2,True,3,3,0.0,0,2,4,0.0,2,4,4,0.0,0,2,4,0.0,2,3,1,0.0,2
Thor,apprentice_confusion,The Apprentice’s Confusion,2,34775a349341,20,claude,claude-sonnet-4-5,chatharuhi,1.6,True,3,4,0.0,1,2,4,0.0,2,4,4,0.0,0,2,5,0.0,3,3,1,0.0,2
Thor,apprentice_confusion,The Apprentice’s Confusion,3,8858dae3b587,20,claude,claude-sonnet-4-5,chatharuhi,1.4,True,3,4,0.0,1,2,3,0.0,1,4,4,0.0,0,2,5,0.0,3,3,1,0.0,2
Thor,apprentice_confusion,The Apprentice’s Confusion,4,3edb3e7f6420,20,claude,claude-sonnet-4-5,chatharuhi,1.6,True,3,4,0.0,1,2,4,0.0,2,4,4,0.0,0,2,5,0.0,3,3,1,0.0,2
Thor,authority_confrontation,The Authority Confrontation,0,cbc5ad431393,20,claude,claude-sonnet-4-5,chatharuhi,0.8,True,3,4,0.0,1,2,2,0.0,0,4,3,0.0,1,2,3,0.0,1,3,2,0.0,1
Thor,authority_confrontation,The Authority Confrontation,1,4de08234bf8d,20,claude,claude-sonnet-4-5,chatharuhi,1.2,True,3,3,0.0,0,2,4,0.0,2,4,3,0.0,1,2,4,0.0,2,3,2,0.0,1
Thor,authority_confrontation,The Authority Confrontation,2,b063289a6b7b,20,claude,claude-sonnet-4-5,chatharuhi,0.4,True,3,3,0.0,0,2,2,0.0,0,4,4,0.0,0,2,3,0.0,1,3,2,0.0,1
Thor,authority_confrontation,The Authority Confrontation,3,9d6499ca8ea3,20,claude,claude-sonnet-4-5,chatharuhi,0.4,True,3,3,0.0,0,2,2,0.0,0,4,4,0.0,0,2,3,0.0,1,3,2,0.0,1
Thor,authority_confrontation,The Authority Confrontation,4,c151026dc330,20,claude,claude-sonnet-4-5,chatharuhi,0.2,True,3,3,0.0,0,2,2,0.0,0,4,4,0.0,0,2,3,0.0,1,3,3,0.0,0
Thor,defective_purchase,The Defective Purchase,0,60503cc44001,20,claude,claude-sonnet-4-5,chatharuhi,1.2,True,3,3,0.0,0,2,4,0.0,2,4,3,0.0,1,2,4,0.0,2,3,2,0.0,1
Thor,defective_purchase,The Defective Purchase,1,349be4133c5e,20,claude,claude-sonnet-4-5,chatharuhi,0.8,True,3,4,0.0,1,2,3,0.0,1,4,4,0.0,0,2,3,0.0,1,3,2,0.0,1
Thor,defective_purchase,The Defective Purchase,2,333c8f805c64,20,claude,claude-sonnet-4-5,chatharuhi,0.8,True,3,3,0.0,0,2,4,0.0,2,4,4,0.0,0,2,3,0.0,1,3,2,0.0,1
Thor,defective_purchase,The Defective Purchase,3,6e197a328ae6,20,claude,claude-sonnet-4-5,chatharuhi,0.2,True,3,3,0.0,0,2,2,0.0,0,4,4,0.0,0,2,3,0.0,1,3,3,0.0,0
Thor,defective_purchase,The Defective Purchase,4,27ad10297cc9,20,claude,claude-sonnet-4-5,chatharuhi,1.0,True,3,3,0.0,0,2,4,0.0,2,4,4,0.0,0,2,4,0.0,2,3,2,0.0,1
Thor,grave_news,The Grave News,0,9ea07974f4f5,20,claude,claude-sonnet-4-5,chatharuhi,1.2,True,3,4,0.0,1,2,4,0.0,2,4,3,0.0,1,2,4,0.0,2,3,3,0.0,0
Thor,grave_news,The Grave News,1,4794c7417d6e,20,claude,claude-sonnet-4-5,chatharuhi,1.4,True,3,4,0.0,1,2,5,0.0,3,4,5,0.0,1,2,4,0.0,2,3,3,0.0,0
Thor,grave_news,The Grave News,2,27806b759ea9,20,claude,claude-sonnet-4-5,chatharuhi,0.8,True,3,3,0.0,0,2,4,0.0,2,4,4,0.0,0,2,4,0.0,2,3,3,0.0,0
Thor,grave_news,The Grave News,3,8ed3f705830e,20,claude,claude-sonnet-4-5,chatharuhi,1.2,True,3,3,0.0,0,2,4,0.0,2,4,5,0.0,1,2,4,0.0,2,3,2,0.0,1
Thor,grave_news,The Grave News,4,bd884ce69ef0,20,claude,claude-sonnet-4-5,chatharuhi,1.0,True,3,3,0.0,0,2,4,0.0,2,4,4,0.0,0,2,4,0.0,2,3,4,0.0,1
Thor,high_stakes_evaluation,The High-Stakes Evaluation,0,bdee0e077d9e,20,claude,claude-sonnet-4-5,chatharuhi,1.0,True,3,4,0.0,1,2,3,0.0,1,4,3,0.0,1,2,4,0.0,2,3,3,0.0,0
Thor,high_stakes_evaluation,The High-Stakes Evaluation,1,df21962e1c36,20,claude,claude-sonnet-4-5,chatharuhi,0.6,True,3,3,0.0,0,2,3,0.0,1,4,4,0.0,0,2,3,0.0,1,3,4,0.0,1
Thor,high_stakes_evaluation,The High-Stakes Evaluation,2,0c4b70c0a065,20,claude,claude-sonnet-4-5,chatharuhi,0.8,True,3,3,0.0,0,2,3,0.0,1,4,4,0.0,0,2,4,0.0,2,3,2,0.0,1
Thor,high_stakes_evaluation,The High-Stakes Evaluation,3,f87af4d77394,20,claude,claude-sonnet-4-5,chatharuhi,1.6,True,3,4,0.0,1,2,4,0.0,2,4,3,0.0,1,2,5,0.0,3,3,2,0.0,1
Thor,high_stakes_evaluation,The High-Stakes Evaluation,4,8ab068ce6f57,20,claude,claude-sonnet-4-5,chatharuhi,0.8,True,3,3,0.0,0,2,3,0.0,1,4,4,0.0,0,2,4,0.0,2,3,2,0.0,1
Thor,peer_confrontation,The Peer Confrontation,0,b23b4a517647,20,claude,claude-sonnet-4-5,chatharuhi,1.2,True,3,2,0.0,1,2,1,0.0,1,4,5,0.0,1,2,4,0.0,2,3,2,0.0,1
Thor,peer_confrontation,The Peer Confrontation,1,1cb86d2c4e6e,20,claude,claude-sonnet-4-5,chatharuhi,0.6,True,3,3,0.0,0,2,2,0.0,0,4,4,0.0,0,2,4,0.0,2,3,2,0.0,1
Thor,peer_confrontation,The Peer Confrontation,2,65acbb8a1c44,20,claude,claude-sonnet-4-5,chatharuhi,0.6,True,3,3,0.0,0,2,2,0.0,0,4,4,0.0,0,2,4,0.0,2,3,2,0.0,1
Thor,peer_confrontation,The Peer Confrontation,3,b6a30dab299b,20,claude,claude-sonnet-4-5,chatharuhi,1.2,True,3,2,0.0,1,2,2,0.0,0,4,3,0.0,1,2,4,0.0,2,3,1,0.0,2
Thor,peer_confrontation,The Peer Confrontation,4,fdd3581ecbde,20,claude,claude-sonnet-4-5,chatharuhi,0.6,True,3,3,0.0,0,2,2,0.0,0,4,4,0.0,0,2,4,0.0,2,3,2,0.0,1
