character,scenario_key,scenario_title,trial_index,session_id,turns,judge_key,judge_model,roleplayer_model,mae,parse_ok,truth_Openness,pred_Openness,conf_Openness,abserr_Openness,truth_Conscientiousness,pred_Conscientiousness,conf_Conscientiousness,abserr_Conscientiousness,truth_Extraversion,pred_Extraversion,conf_Extraversion,abserr_Extraversion,truth_Agreeableness,pred_Agreeableness,conf_Agreeableness,abserr_Agreeableness,truth_Neuroticism,pred_Neuroticism,conf_Neuroticism,abserr_Neuroticism
Antonio Salieri,peer_confrontation,The Peer Confrontation,1,491e04357f1e,20,deepseek,deepseek-chat,chatharuhi,1.4,True,5,3,0.0,2,5,4,0.0,1,3,2,0.0,1,5,5,0.0,0,5,2,0.0,3
Antonio Salieri,peer_confrontation,The Peer Confrontation,2,592b42fd4910,20,deepseek,deepseek-chat,chatharuhi,2.0,True,5,2,0.0,3,5,3,0.0,2,3,2,0.0,1,5,4,0.0,1,5,2,0.0,3
Antonio Salieri,peer_confrontation,The Peer Confrontation,3,07e43f23ddd8,20,deepseek,deepseek-chat,chatharuhi,2.0,True,5,3,0.0,2,5,2,0.0,3,3,4,0.0,1,5,5,0.0,0,5,1,0.0,4
Antonio Salieri,peer_confrontation,The Peer Confrontation,4,d94ee787e967,20,deepseek,deepseek-chat,chatharuhi,1.8,True,5,3,0.0,2,5,2,0.0,3,3,4,0.0,1,5,5,0.0,0,5,2,0.0,3
Thor,apprentice_confusion,The Apprentice’s Confusion,0,88f77efa1bb3,20,deepseek,deepseek-chat,chatharuhi,1.2,True,3,2,0.0,1,2,4,0.0,2,4,5,0.0,1,2,2,0.0,0,3,1,0.0,2
Thor,apprentice_confusion,The Apprentice’s Confusion,1,80f4b67cf4d3,20,deepseek,deepseek-chat,chatharuhi,1.4,True,3,4,0.0,1,2,5,0.0,3,4,4,0.0,0,2,3,0.0,1,3,1,0.0,2
Thor,apprentice_confusion,The Apprentice’s Confusion,2,149a3a3a2a03,20,deepseek,deepseek-chat,chatharuhi,1.2,True,3,4,0.0,1,2,5,0.0,3,4,4,0.0,0,2,2,0.0,0,3,1,0.0,2
Thor,apprentice_confusion,The Apprentice’s Confusion,3,fe0b6e785787,20,deepseek,deepseek-chat,chatharuhi,1.0,True,3,3,0.0,0,2,5,0.0,3,4,4,0.0,0,2,2,0.0,0,3,1,0.0,2
Thor,apprentice_confusion,The Apprentice’s Confusion,4,71c2923b2bc0,20,deepseek,deepseek-chat,chatharuhi,0.8,True,3,3,0.0,0,2,4,0.0,2,4,4,0.0,0,2,3,0.0,1,3,2,0.0,1
Thor,authority_confrontation,The Authority Confrontation,0,79770bd12437,20,deepseek,deepseek-chat,chatharuhi,0.2,True,3,3,0.0,0,2,2,0.0,0,4,4,0.0,0,2,2,0.0,0,3,2,0.0,1
Thor,authority_confrontation,The Authority Confrontation,1,7dac3ec532d1,20,deepseek,deepseek-chat,chatharuhi,0.0,True,3,3,0.0,0,2,2,0.0,0,4,4,0.0,0,2,2,0.0,0,3,3,0.0,0
Thor,authority_confrontation,The Authority Confrontation,2,6e4a3bb08861,20,deepseek,deepseek-chat,chatharuhi,0.2,True,3,3,0.0,0,2,2,0.0,0,4,4,0.0,0,2,2,0.0,0,3,2,0.0,1
Thor,authority_confrontation,The Authority Confrontation,3,937433c8bb74,20,deepseek,deepseek-chat,chatharuhi,0.4,True,3,3,0.0,0,2,2,0.0,0,4,4,0.0,0,2,3,0.0,1,3,2,0.0,1
Thor,authority_confrontation,The Authority Confrontation,4,af6ce171b493,20,deepseek,deepseek-chat,chatharuhi,0.4,True,3,3,0.0,0,2,2,0.0,0,4,4,0.0,0,2,3,0.0,1,3,4,0.0,1
Thor,defective_purchase,The Defective Purchase,0,c469d3bd28c1,20,deepseek,deepseek-chat,chatharuhi,0.8,True,3,3,0.0,0,2,4,0.0,2,4,5,0.0,1,2,2,0.0,0,3,2,0.0,1
Thor,defective_purchase,The Defective Purchase,1,3c1034d3d9fe,20,deepseek,deepseek-chat,chatharuhi,0.6,True,3,3,0.0,0,2,4,0.0,2,4,5,0.0,1,2,2,0.0,0,3,3,0.0,0
Thor,defective_purchase,The Defective Purchase,2,4aba8638c0b0,20,deepseek,deepseek-chat,chatharuhi,0.6,True,3,3,0.0,0,2,4,0.0,2,4,4,0.0,0,2,2,0.0,0,3,2,0.0,1
Thor,defective_purchase,The Defective Purchase,3,f128fb79c2ef,20,deepseek,deepseek-chat,chatharuhi,1.0,True,3,2,0.0,1,2,4,0.0,2,4,5,0.0,1,2,1,0.0,1,3,3,0.0,0
Thor,defective_purchase,The Defective Purchase,4,a6013d68684e,20,deepseek,deepseek-chat,chatharuhi,0.6,True,3,3,0.0,0,2,5,0.0,3,4,4,0.0,0,2,2,0.0,0,3,3,0.0,0
Thor,grave_news,The Grave News,0,5cd82768681c,20,deepseek,deepseek-chat,chatharuhi,1.6,True,3,4,0.0,1,2,5,0.0,3,4,3,0.0,1,2,4,0.0,2,3,2,0.0,1
Thor,grave_news,The Grave News,1,455ea830b140,20,deepseek,deepseek-chat,chatharuhi,0.8,True,3,3,0.0,0,2,4,0.0,2,4,4,0.0,0,2,3,0.0,1,3,2,0.0,1
Thor,grave_news,The Grave News,2,2f029f1b65c9,20,deepseek,deepseek-chat,chatharuhi,1.4,True,3,4,0.0,1,2,3,0.0,1,4,2,0.0,2,2,4,0.0,2,3,2,0.0,1
Thor,grave_news,The Grave News,3,8de48c3f5e84,20,deepseek,deepseek-chat,chatharuhi,1.6,True,3,4,0.0,1,2,5,0.0,3,4,3,0.0,1,2,4,0.0,2,3,2,0.0,1
Thor,grave_news,The Grave News,4,562af4582533,20,deepseek,deepseek-chat,chatharuhi,1.6,True,3,4,0.0,1,2,4,0.0,2,4,3,0.0,1,2,5,0.0,3,3,2,0.0,1
Thor,high_stakes_evaluation,The High-Stakes Evaluation,0,2d00b2760bf3,20,deepseek,deepseek-chat,chatharuhi,0.8,True,3,4,0.0,1,2,3,0.0,1,4,4,0.0,0,2,3,0.0,1,3,2,0.0,1
Thor,high_stakes_evaluation,The High-Stakes Evaluation,1,d40c2a0e5397,20,deepseek,deepseek-chat,chatharuhi,1.2,True,3,4,0.0,1,2,4,0.0,2,4,5,0.0,1,2,3,0.0,1,3,2,0.0,1
Thor,high_stakes_evaluation,The High-Stakes Evaluation,2,675d9c2e04cb,20,deepseek,deepseek-chat,chatharuhi,1.0,True,3,4,0.0,1,2,3,0.0,1,4,5,0.0,1,2,3,0.0,1,3,2,0.0,1
Thor,high_stakes_evaluation,The High-Stakes Evaluation,3,f1d29bc9d986,20,deepseek,deepseek-chat,chatharuhi,1.2,True,3,4,0.0,1,2,4,0.0,2,4,3,0.0,1,2,3,0.0,1,3,2,0.0,1
Thor,high_stakes_evaluation,The High-Stakes Evaluation,4,22b81f413daf,20,deepseek,deepseek-chat,chatharuhi,1.2,True,3,4,0.0,1,2,4,0.0,2,4,3,0.0,1,2,3,0.0,1,3,2,0.0,1
Thor,peer_confrontation,The Peer Confrontation,0,c12ba61de7ea,20,deepseek,deepseek-chat,chatharuhi,1.0,True,3,3,0.0,0,2,2,0.0,0,4,5,0.0,1,2,4,0.0,2,3,1,0.0,2
Thor,peer_confrontation,The Peer Confrontation,1,eedbab919213,20,deepseek,deepseek-chat,chatharuhi,0.6,True,3,3,0.0,0,2,2,0.0,0,4,4,0.0,0,2,4,0.0,2,3,2,0.0,1
Thor,peer_confrontation,The Peer Confrontation,2,df1d093554a1,20,deepseek,deepseek-chat,chatharuhi,1.0,True,3,3,0.0,0,2,2,0.0,0,4,4,0.0,0,2,5,0.0,3,3,1,0.0,2
Thor,peer_confrontation,The Peer Confrontation,3,c722430ab33b,20,deepseek,deepseek-chat,chatharuhi,0.8,True,3,3,0.0,0,2,2,0.0,0,4,5,0.0,1,2,4,0.0,2,3,2,0.0,1
Thor,peer_confrontation,The Peer Confrontation,4,3f71d2144973,20,deepseek,deepseek-chat,chatharuhi,0.6,True,3,3,0.0,0,2,2,0.0,0,4,4,0.0,0,2,4,0.0,2,3,2,0.0,1
