character,scenario_key,scenario_title,trial_index,session_id,turns,judge_key,judge_model,roleplayer_model,mae,parse_ok,truth_Openness,pred_Openness,conf_Openness,abserr_Openness,truth_Conscientiousness,pred_Conscientiousness,conf_Conscientiousness,abserr_Conscientiousness,truth_Extraversion,pred_Extraversion,conf_Extraversion,abserr_Extraversion,truth_Agreeableness,pred_Agreeableness,conf_Agreeableness,abserr_Agreeableness,truth_Neuroticism,pred_Neuroticism,conf_Neuroticism,abserr_Neuroticism
Abraham Lincoln,defective_purchase,The Defective Purchase,0,efe0a974179c,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.0,True,5,2,0.0,3,4,4,0.0,0,3,3,0.0,0,4,4,0.0,0,3,1,0.0,2
Abraham Lincoln,defective_purchase,The Defective Purchase,1,d3c438197488,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,0.6,True,5,4,0.0,1,4,4,0.0,0,3,4,0.0,1,4,4,0.0,0,3,2,0.0,1
Abraham Lincoln,defective_purchase,The Defective Purchase,2,c4a29d1ab0d4,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.2,True,5,3,0.0,2,4,4,0.0,0,3,2,0.0,1,4,5,0.0,1,3,1,0.0,2
Abraham Lincoln,defective_purchase,The Defective Purchase,3,f6b2723428a5,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.2,True,5,3,0.0,2,4,4,0.0,0,3,2,0.0,1,4,5,0.0,1,3,1,0.0,2
Abraham Lincoln,defective_purchase,The Defective Purchase,4,c810e76349c6,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,0.8,True,5,3,0.0,2,4,4,0.0,0,3,3,0.0,0,4,3,0.0,1,3,2,0.0,1
Abraham Lincoln,grave_news,The Grave News,0,9e2e60dd3993,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,0.8,True,5,4,0.0,1,4,4,0.0,0,3,3,0.0,0,4,5,0.0,1,3,1,0.0,2
Abraham Lincoln,grave_news,The Grave News,1,970206337e0b,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.2,True,5,3,0.0,2,4,5,0.0,1,3,2,0.0,1,4,4,0.0,0,3,1,0.0,2
Abraham Lincoln,grave_news,The Grave News,2,6d95ac6900df,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.6,True,5,2,0.0,3,4,5,0.0,1,3,2,0.0,1,4,5,0.0,1,3,1,0.0,2
Abraham Lincoln,grave_news,The Grave News,3,f7b0e6b8194a,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.6,True,5,2,0.0,3,4,5,0.0,1,3,2,0.0,1,4,5,0.0,1,3,1,0.0,2
Abraham Lincoln,grave_news,The Grave News,4,782b307f4597,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.2,True,5,3,0.0,2,4,5,0.0,1,3,2,0.0,1,4,4,0.0,0,3,1,0.0,2
Abraham Lincoln,high_stakes_evaluation,The High-Stakes Evaluation,0,7c79fc67076c,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,0.6,True,5,5,0.0,0,4,4,0.0,0,3,4,0.0,1,4,4,0.0,0,3,1,0.0,2
Abraham Lincoln,high_stakes_evaluation,The High-Stakes Evaluation,1,2aba125554b4,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.6,True,5,3,0.0,2,4,1,0.0,3,3,4,0.0,1,4,4,0.0,0,3,1,0.0,2
Abraham Lincoln,high_stakes_evaluation,The High-Stakes Evaluation,2,6d0edd0f72b4,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,0.4,True,5,5,0.0,0,4,4,0.0,0,3,3,0.0,0,4,4,0.0,0,3,1,0.0,2
Abraham Lincoln,high_stakes_evaluation,The High-Stakes Evaluation,3,a264f23402ff,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.4,True,5,4,0.0,1,4,1,0.0,3,3,4,0.0,1,4,4,0.0,0,3,1,0.0,2
Abraham Lincoln,high_stakes_evaluation,The High-Stakes Evaluation,4,80fc7aad429b,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.0,True,5,4,0.0,1,4,4,0.0,0,3,4,0.0,1,4,5,0.0,1,3,1,0.0,2
Abraham Lincoln,peer_confrontation,The Peer Confrontation,0,ebaf4960dedc,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.6,True,5,4,0.0,1,4,1,0.0,3,3,2,0.0,1,4,5,0.0,1,3,1,0.0,2
Abraham Lincoln,peer_confrontation,The Peer Confrontation,1,8c3869f25477,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.8,True,5,3,0.0,2,4,1,0.0,3,3,2,0.0,1,4,5,0.0,1,3,1,0.0,2
Abraham Lincoln,peer_confrontation,The Peer Confrontation,2,a876d54a791b,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.4,True,5,5,0.0,0,4,1,0.0,3,3,2,0.0,1,4,5,0.0,1,3,1,0.0,2
Abraham Lincoln,peer_confrontation,The Peer Confrontation,3,2d8101470c05,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,2.0,True,5,2,0.0,3,4,1,0.0,3,3,2,0.0,1,4,5,0.0,1,3,1,0.0,2
Abraham Lincoln,peer_confrontation,The Peer Confrontation,4,412dede3c767,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.6,True,5,2,0.0,3,4,1,0.0,3,3,3,0.0,0,4,4,0.0,0,3,1,0.0,2
Antonio Salieri,apprentice_confusion,The Apprentice’s Confusion,0,3b53efc442ba,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.2,True,5,4,0.0,1,5,4,0.0,1,3,3,0.0,0,5,5,0.0,0,5,1,0.0,4
Antonio Salieri,apprentice_confusion,The Apprentice’s Confusion,1,681fe387bee5,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.2,True,5,3,0.0,2,5,5,0.0,0,3,3,0.0,0,5,5,0.0,0,5,1,0.0,4
Antonio Salieri,apprentice_confusion,The Apprentice’s Confusion,2,535335e5f394,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.2,True,5,5,0.0,0,5,4,0.0,1,3,4,0.0,1,5,5,0.0,0,5,1,0.0,4
Antonio Salieri,apprentice_confusion,The Apprentice’s Confusion,3,6bbc0da04397,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.0,True,5,4,0.0,1,5,5,0.0,0,3,3,0.0,0,5,5,0.0,0,5,1,0.0,4
Antonio Salieri,apprentice_confusion,The Apprentice’s Confusion,4,01305efef71b,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.4,True,5,3,0.0,2,5,5,0.0,0,3,4,0.0,1,5,5,0.0,0,5,1,0.0,4
Antonio Salieri,authority_confrontation,The Authority Confrontation,0,556a3786006a,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.8,True,5,4,0.0,1,5,2,0.0,3,3,4,0.0,1,5,3,0.0,2,5,3,0.0,2
Antonio Salieri,authority_confrontation,The Authority Confrontation,1,65c9f003baa9,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,,False,5,,0.0,,5,,0.0,,3,,0.0,,5,,0.0,,5,,0.0,
Antonio Salieri,authority_confrontation,The Authority Confrontation,2,154fdb1b07ff,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,2.2,True,5,2,0.0,3,5,2,0.0,3,3,2,0.0,1,5,4,0.0,1,5,2,0.0,3
Antonio Salieri,authority_confrontation,The Authority Confrontation,3,e0abff545470,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,2.4,True,5,2,0.0,3,5,4,0.0,1,3,2,0.0,1,5,2,0.0,3,5,1,0.0,4
Antonio Salieri,authority_confrontation,The Authority Confrontation,4,7f71bd2f1ea0,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,2.4,True,5,2,0.0,3,5,5,0.0,0,3,4,0.0,1,5,1,0.0,4,5,1,0.0,4
Antonio Salieri,defective_purchase,The Defective Purchase,0,25dc5bffd008,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,2.4,True,5,2,0.0,3,5,4,0.0,1,3,2,0.0,1,5,2,0.0,3,5,1,0.0,4
Antonio Salieri,defective_purchase,The Defective Purchase,1,43f753f2cd74,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.6,True,5,2,0.0,3,5,5,0.0,0,3,4,0.0,1,5,4,0.0,1,5,2,0.0,3
Antonio Salieri,defective_purchase,The Defective Purchase,2,9816765594c5,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,0.6,True,5,4,0.0,1,5,5,0.0,0,3,3,0.0,0,5,4,0.0,1,5,4,0.0,1
Antonio Salieri,defective_purchase,The Defective Purchase,3,312e14aafde7,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.4,True,5,3,0.0,2,5,4,0.0,1,3,3,0.0,0,5,4,0.0,1,5,2,0.0,3
Antonio Salieri,defective_purchase,The Defective Purchase,4,c9698ebd9210,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.2,True,5,4,0.0,1,5,5,0.0,0,3,4,0.0,1,5,2,0.0,3,5,4,0.0,1
Antonio Salieri,grave_news,The Grave News,0,68011ea0199f,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.4,True,5,4,0.0,1,5,4,0.0,1,3,2,0.0,1,5,5,0.0,0,5,1,0.0,4
Antonio Salieri,grave_news,The Grave News,1,096525c20e61,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.2,True,5,3,0.0,2,5,5,0.0,0,3,2,0.0,1,5,3,0.0,2,5,4,0.0,1
Antonio Salieri,grave_news,The Grave News,2,de4bc79843fc,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.2,True,5,4,0.0,1,5,4,0.0,1,3,3,0.0,0,5,5,0.0,0,5,1,0.0,4
Antonio Salieri,grave_news,The Grave News,3,57bcdda1aadb,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.0,True,5,4,0.0,1,5,5,0.0,0,3,4,0.0,1,5,4,0.0,1,5,3,0.0,2
Antonio Salieri,grave_news,The Grave News,4,f877d02bd04e,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.4,True,5,2,0.0,3,5,4,0.0,1,3,2,0.0,1,5,4,0.0,1,5,4,0.0,1
Antonio Salieri,high_stakes_evaluation,The High-Stakes Evaluation,0,653036cea885,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,0.8,True,5,4,0.0,1,5,5,0.0,0,3,4,0.0,1,5,5,0.0,0,5,3,0.0,2
Antonio Salieri,high_stakes_evaluation,The High-Stakes Evaluation,1,e61514723cb7,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,2.4,True,5,1,0.0,4,5,5,0.0,0,3,2,0.0,1,5,2,0.0,3,5,1,0.0,4
Antonio Salieri,high_stakes_evaluation,The High-Stakes Evaluation,2,7fdf62862b6b,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.2,True,5,5,0.0,0,5,5,0.0,0,3,2,0.0,1,5,4,0.0,1,5,1,0.0,4
Antonio Salieri,high_stakes_evaluation,The High-Stakes Evaluation,3,fb21bfd62169,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.8,True,5,2,0.0,3,5,4,0.0,1,3,2,0.0,1,5,2,0.0,3,5,4,0.0,1
Antonio Salieri,high_stakes_evaluation,The High-Stakes Evaluation,4,b0e7026c3f15,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,0.8,True,5,4,0.0,1,5,5,0.0,0,3,2,0.0,1,5,4,0.0,1,5,4,0.0,1
Antonio Salieri,peer_confrontation,The Peer Confrontation,0,dc3553df1269,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,2.4,True,5,2,0.0,3,5,1,0.0,4,3,2,0.0,1,5,4,0.0,1,5,2,0.0,3
Antonio Salieri,peer_confrontation,The Peer Confrontation,1,492f1158841d,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.8,True,5,2,0.0,3,5,2,0.0,3,3,2,0.0,1,5,4,0.0,1,5,4,0.0,1
Antonio Salieri,peer_confrontation,The Peer Confrontation,2,1baf62a6edee,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.8,True,5,2,0.0,3,5,3,0.0,2,3,3,0.0,0,5,4,0.0,1,5,2,0.0,3
Antonio Salieri,peer_confrontation,The Peer Confrontation,3,761aef063e0c,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,2.8,True,5,3,0.0,2,5,1,0.0,4,3,3,0.0,0,5,1,0.0,4,5,1,0.0,4
Antonio Salieri,peer_confrontation,The Peer Confrontation,4,241e7211c561,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,2.6,True,5,1,0.0,4,5,1,0.0,4,3,4,0.0,1,5,4,0.0,1,5,2,0.0,3
Thor,apprentice_confusion,The Apprentice’s Confusion,0,98f11bef9ac3,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.6,True,3,5,0.0,2,2,3,0.0,1,4,4,0.0,0,2,5,0.0,3,3,1,0.0,2
Thor,apprentice_confusion,The Apprentice’s Confusion,1,9ff73c1ba145,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.8,True,3,5,0.0,2,2,4,0.0,2,4,4,0.0,0,2,5,0.0,3,3,1,0.0,2
Thor,apprentice_confusion,The Apprentice’s Confusion,2,b251fe65d2c9,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.8,True,3,4,0.0,1,2,5,0.0,3,4,3,0.0,1,2,4,0.0,2,3,1,0.0,2
Thor,apprentice_confusion,The Apprentice’s Confusion,3,52a2d5703277,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,,False,3,,0.0,,2,,0.0,,4,,0.0,,2,,0.0,,3,,0.0,
Thor,apprentice_confusion,The Apprentice’s Confusion,4,6285ec512b91,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.8,True,3,5,0.0,2,2,4,0.0,2,4,4,0.0,0,2,5,0.0,3,3,1,0.0,2
Thor,authority_confrontation,The Authority Confrontation,0,b10978a6ff01,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,0.4,True,3,3,0.0,0,2,2,0.0,0,4,5,0.0,1,2,2,0.0,0,3,4,0.0,1
Thor,authority_confrontation,The Authority Confrontation,1,3d86d881cea5,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,0.6,True,3,2,0.0,1,2,2,0.0,0,4,3,0.0,1,2,2,0.0,0,3,4,0.0,1
Thor,authority_confrontation,The Authority Confrontation,2,662eb564c1b8,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.2,True,3,2,0.0,1,2,1,0.0,1,4,4,0.0,0,2,4,0.0,2,3,5,0.0,2
Thor,authority_confrontation,The Authority Confrontation,3,b12af1e134e2,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,0.6,True,3,4,0.0,1,2,3,0.0,1,4,4,0.0,0,2,3,0.0,1,3,3,0.0,0
Thor,authority_confrontation,The Authority Confrontation,4,a2d011bfed9c,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.0,True,3,2,0.0,1,2,1,0.0,1,4,4,0.0,0,2,4,0.0,2,3,4,0.0,1
Thor,defective_purchase,The Defective Purchase,0,82cada2ed692,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,0.8,True,3,3,0.0,0,2,5,0.0,3,4,4,0.0,0,2,2,0.0,0,3,4,0.0,1
Thor,defective_purchase,The Defective Purchase,1,b7897795b4b5,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.0,True,3,3,0.0,0,2,5,0.0,3,4,4,0.0,0,2,3,0.0,1,3,2,0.0,1
Thor,defective_purchase,The Defective Purchase,2,51f4b415a9ce,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,0.8,True,3,3,0.0,0,2,4,0.0,2,4,4,0.0,0,2,3,0.0,1,3,4,0.0,1
Thor,defective_purchase,The Defective Purchase,3,beda61686208,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.2,True,3,2,0.0,1,2,5,0.0,3,4,4,0.0,0,2,2,0.0,0,3,1,0.0,2
Thor,defective_purchase,The Defective Purchase,4,b48674c075aa,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.8,True,3,5,0.0,2,2,4,0.0,2,4,4,0.0,0,2,5,0.0,3,3,1,0.0,2
Thor,grave_news,The Grave News,0,5ccfc94892fb,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.4,True,3,1,0.0,2,2,4,0.0,2,4,5,0.0,1,2,2,0.0,0,3,1,0.0,2
Thor,grave_news,The Grave News,1,7b90e7359b11,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,2.2,True,3,4,0.0,1,2,5,0.0,3,4,2,0.0,2,2,5,0.0,3,3,1,0.0,2
Thor,grave_news,The Grave News,2,1939f1d8fd00,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.8,True,3,4,0.0,1,2,4,0.0,2,4,2,0.0,2,2,4,0.0,2,3,1,0.0,2
Thor,grave_news,The Grave News,3,ff088ff6f801,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.4,True,3,4,0.0,1,2,5,0.0,3,4,5,0.0,1,2,4,0.0,2,3,3,0.0,0
Thor,grave_news,The Grave News,4,6adf002f0f28,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,0.4,True,3,3,0.0,0,2,2,0.0,0,4,5,0.0,1,2,2,0.0,0,3,4,0.0,1
Thor,high_stakes_evaluation,The High-Stakes Evaluation,0,5c4560433105,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,2.0,True,3,5,0.0,2,2,4,0.0,2,4,5,0.0,1,2,5,0.0,3,3,1,0.0,2
Thor,high_stakes_evaluation,The High-Stakes Evaluation,1,20d95fe533ba,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.6,True,3,5,0.0,2,2,4,0.0,2,4,2,0.0,2,2,4,0.0,2,3,3,0.0,0
Thor,high_stakes_evaluation,The High-Stakes Evaluation,2,792f507db224,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.4,True,3,5,0.0,2,2,4,0.0,2,4,4,0.0,0,2,4,0.0,2,3,2,0.0,1
Thor,high_stakes_evaluation,The High-Stakes Evaluation,3,989c5a4becda,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.4,True,3,5,0.0,2,2,4,0.0,2,4,4,0.0,0,2,4,0.0,2,3,4,0.0,1
Thor,high_stakes_evaluation,The High-Stakes Evaluation,4,b1eaa16bd9bc,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.6,True,3,5,0.0,2,2,4,0.0,2,4,3,0.0,1,2,4,0.0,2,3,2,0.0,1
Thor,peer_confrontation,The Peer Confrontation,0,8626841009f3,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.0,True,3,1,0.0,2,2,1,0.0,1,4,4,0.0,0,2,2,0.0,0,3,1,0.0,2
Thor,peer_confrontation,The Peer Confrontation,1,ea22c94a864e,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.6,True,3,1,0.0,2,2,2,0.0,0,4,2,0.0,2,2,5,0.0,3,3,4,0.0,1
Thor,peer_confrontation,The Peer Confrontation,2,18d6b6ebca04,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.2,True,3,1,0.0,2,2,2,0.0,0,4,2,0.0,2,2,4,0.0,2,3,3,0.0,0
Thor,peer_confrontation,The Peer Confrontation,3,92c6e51f5196,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.0,True,3,1,0.0,2,2,1,0.0,1,4,4,0.0,0,2,2,0.0,0,3,1,0.0,2
Thor,peer_confrontation,The Peer Confrontation,4,45ba879375d8,20,gemini,gemini-2.5-flash,zephyr7788/RoleLLM,1.6,True,3,1,0.0,2,2,1,0.0,1,4,3,0.0,1,2,4,0.0,2,3,1,0.0,2
